,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id,Points,Futures PnL,Net Futures PnL
224,224,0,1.0,2024-01-19 10:36:00,17228.22265,0.0,2024-01-19 12:08:00,17240.525775000002,0.0,12.303125000002183,0.0007141261899121197,Long,Closed,224,12.303125000002183,24.606250000004366,21.606250000004366
225,225,0,1.0,2024-01-19 12:57:00,17241.473975,0.0,2024-01-19 13:34:00,17237.526075,0.0,-3.9478999999992084,-0.00022897694279060084,Long,Closed,225,-3.9478999999992084,-7.895799999998417,-10.895799999998417
226,226,0,1.0,2024-01-19 15:00:00,17209.470775,0.0,2024-01-19 15:11:00,17171.032725,0.0,-38.43805000000066,-0.002233540502351715,Long,Closed,226,-38.43805000000066,-76.87610000000132,-79.87610000000132
227,227,0,1.0,2024-01-19 15:21:00,17212.22105,0.0,2024-01-19 16:41:00,17235.526275,0.0,23.305225000000064,0.0013539928944847047,Long,Closed,227,23.305225000000064,46.61045000000013,43.61045000000013
228,228,0,1.0,2024-01-19 16:59:00,17265.7264,0.0,2024-01-19 19:39:00,17403.009525,0.0,137.28312500000175,0.007951193122115138,Long,Closed,228,137.28312500000175,274.5662500000035,271.5662500000035
229,229,0,1.0,2024-01-19 19:46:00,17423.24215,0.0,2024-01-19 20:46:00,17433.506475000002,0.0,10.264325000003737,0.0005891168194550828,Long,Closed,229,10.264325000003737,20.528650000007474,17.528650000007474
230,230,0,1.0,2024-01-19 20:50:00,17438.7437,0.0,2024-01-21 23:35:00,17477.75205,0.0,39.008350000000064,0.0022368784512843127,Long,Closed,230,39.008350000000064,78.01670000000013,75.01670000000013
231,231,0,1.0,2024-01-21 23:47:00,17492.24905,0.0,2024-01-22 00:02:00,17482.001625,0.0,-10.247424999997747,-0.0005858266121587006,Long,Closed,231,-10.247424999997747,-20.494849999995495,-23.494849999995495
232,232,0,1.0,2024-01-22 00:10:00,17491.999025,0.0,2024-01-22 01:42:00,17543.495475,0.0,51.49644999999873,0.002944000278435799,Long,Closed,232,51.49644999999873,102.99289999999746,99.99289999999746
233,233,0,1.0,2024-01-22 02:16:00,17558.005625,0.0,2024-01-22 02:33:00,17539.2459,0.0,-18.75972499999989,-0.0010684428175195945,Long,Closed,233,-18.75972499999989,-37.51944999999978,-40.51944999999978
234,234,0,1.0,2024-01-22 02:52:00,17551.755,0.0,2024-01-22 03:02:00,17546.995125,0.0,-4.759874999999738,-0.0002711908296349703,Long,Closed,234,-4.759874999999738,-9.519749999999476,-12.519749999999476
235,235,0,1.0,2024-01-22 03:37:00,17551.504975,0.0,2024-01-22 04:42:00,17545.2453,0.0,-6.2596750000011525,-0.0003566460545074228,Long,Closed,235,-6.2596750000011525,-12.519350000002305,-15.519350000002305
236,236,0,1.0,2024-01-22 04:58:00,17553.005125,0.0,2024-01-22 05:30:00,17543.74545,0.0,-9.259675000001153,-0.000527526479600521,Long,Closed,236,-9.259675000001153,-18.519350000002305,-21.519350000002305
237,237,0,1.0,2024-01-22 06:11:00,17548.25465,0.0,2024-01-22 06:26:00,17536.496175,0.0,-11.758474999998725,-0.0006700652135794442,Long,Closed,237,-11.758474999998725,-23.51694999999745,-26.51694999999745
238,238,0,1.0,2024-01-22 06:55:00,17545.25435,0.0,2024-01-22 07:06:00,17537.996025,0.0,-7.258324999998877,-0.0004136916373628335,Long,Closed,238,-7.258324999998877,-14.516649999997753,-17.516649999997753
239,239,0,1.0,2024-01-22 07:15:00,17551.755,0.0,2024-01-22 07:41:00,17541.495675000002,0.0,-10.25932499999908,-0.0005845184712297476,Long,Closed,239,-10.25932499999908,-20.51864999999816,-23.51864999999816
240,240,0,1.0,2024-01-22 08:57:00,17536.25345,0.0,2024-01-22 09:30:00,17527.497075,0.0,-8.756375000000844,-0.0004993298611340978,Long,Closed,240,-8.756375000000844,-17.512750000001688,-20.512750000001688
241,241,0,1.0,2024-01-22 09:56:00,17538.7537,0.0,2024-01-22 10:31:00,17532.496575,0.0,-6.257125000000087,-0.00035675995609654336,Long,Closed,241,-6.257125000000087,-12.514250000000175,-15.514250000000175
242,242,0,1.0,2024-01-22 10:53:00,17539.503775,0.0,2024-01-22 11:02:00,17532.2466,0.0,-7.257175000002462,-0.00041376170575284485,Long,Closed,242,-7.257175000002462,-14.514350000004924,-17.514350000004924
243,243,0,1.0,2024-01-22 11:06:00,17541.503975,0.0,2024-01-22 11:58:00,17537.74605,0.0,-3.7579249999980675,-0.00021423049046158355,Long,Closed,243,-3.7579249999980675,-7.515849999996135,-10.515849999996135
244,244,0,1.0,2024-01-22 12:10:00,17555.005325,0.0,2024-01-22 13:05:00,17557.994025,0.0,2.9887000000016997,0.00017024774101010988,Long,Closed,244,2.9887000000016997,5.977400000003399,2.9774000000033993
245,245,0,1.0,2024-01-22 14:28:00,17534.503275,0.0,2024-01-22 14:47:00,17521.2477,0.0,-13.255574999999226,-0.0007559709443779055,Long,Closed,245,-13.255574999999226,-26.51114999999845,-29.51114999999845
246,246,0,1.0,2024-01-22 14:55:00,17545.004324999998,0.0,2024-01-22 15:06:00,17511.998625,0.0,-33.00569999999789,-0.0018812021580962414,Long,Closed,246,-33.00569999999789,-66.01139999999577,-69.01139999999577
247,247,0,1.0,2024-01-22 16:16:00,17484.7483,0.0,2024-01-22 17:10:00,17466.75315,0.0,-17.99514999999883,-0.0010291912523555647,Long,Closed,247,-17.99514999999883,-35.99029999999766,-38.99029999999766
248,248,0,1.0,2024-01-22 17:30:00,17492.499075,0.0,2024-01-22 17:34:00,17482.2516,0.0,-10.247475000000122,-0.000585821097149329,Long,Closed,248,-10.247475000000122,-20.494950000000244,-23.494950000000244
249,249,0,1.0,2024-01-22 17:55:00,17490.998925,0.0,2024-01-22 18:02:00,17467.2531,0.0,-23.74582499999815,-0.0013576025647144764,Long,Closed,249,-23.74582499999815,-47.4916499999963,-50.4916499999963
250,250,0,1.0,2024-01-22 18:47:00,17467.24655,0.0,2024-01-22 19:20:00,17447.75505,0.0,-19.491500000000087,-0.0011158885256589046,Long,Closed,250,-19.491500000000087,-38.983000000000175,-41.983000000000175
251,251,0,1.0,2024-01-22 19:58:00,17466.24645,0.0,2024-01-22 20:09:00,17460.2538,0.0,-5.99265000000014,-0.00034309890319909805,Long,Closed,251,-5.99265000000014,-11.98530000000028,-14.98530000000028
252,252,0,1.0,2024-01-22 20:12:00,17473.997225,0.0,2024-01-22 20:48:00,17461.503675,0.0,-12.493549999999232,-0.00071497951150666,Long,Closed,252,-12.493549999999232,-24.987099999998463,-27.987099999998463
253,253,0,1.0,2024-01-22 21:37:00,17459.495775,0.0,2024-01-22 23:05:00,17452.2546,0.0,-7.2411749999992026,-0.0004147413587033674,Long,Closed,253,-7.2411749999992026,-14.482349999998405,-17.482349999998405
254,254,0,1.0,2024-01-22 23:08:00,17464.496275,0.0,2024-01-23 00:17:00,17462.503575,0.0,-1.9927000000025146,-0.00011410005582898007,Long,Closed,254,-1.9927000000025146,-3.985400000005029,-6.985400000005029
255,255,0,1.0,2024-01-23 00:36:00,17471.747,0.0,2024-01-23 01:07:00,17465.003325,0.0,-6.743674999997893,-0.00038597599885105324,Long,Closed,255,-6.743674999997893,-13.487349999995786,-16.487349999995786
256,256,0,1.0,2024-01-23 01:58:00,17479.497775,0.0,2024-01-23 02:44:00,17478.501975,0.0,-0.9958000000005995,-5.6969600203550444e-05,Long,Closed,256,-0.9958000000005995,-1.991600000001199,-4.991600000001199
257,257,0,1.0,2024-01-23 03:23:00,17482.998125,0.0,2024-01-23 03:47:00,17472.2526,0.0,-10.745524999998452,-0.0006146271322098225,Long,Closed,257,-10.745524999998452,-21.491049999996903,-24.491049999996903
258,258,0,1.0,2024-01-23 04:13:00,17479.7478,0.0,2024-01-23 04:58:00,17473.002525,0.0,-6.745275000001129,-0.0003858908650845139,Long,Closed,258,-6.745275000001129,-13.490550000002258,-16.49055000000226
259,259,0,1.0,2024-01-23 05:08:00,17480.7479,0.0,2024-01-23 05:26:00,17475.75225,0.0,-4.995649999997113,-0.0002857801066965283,Long,Closed,259,-4.995649999997113,-9.991299999994226,-12.991299999994226
260,260,0,1.0,2024-01-23 06:16:00,17475.497375,0.0,2024-01-23 06:45:00,17469.75285,0.0,-5.744524999998248,-0.0003287188270942273,Long,Closed,260,-5.744524999998248,-11.489049999996496,-14.489049999996496
261,261,0,1.0,2024-01-23 06:49:00,17480.24785,0.0,2024-01-23 07:36:00,17471.002725,0.0,-9.24512500000128,-0.0005288898120515655,Long,Closed,261,-9.24512500000128,-18.49025000000256,-21.49025000000256
262,262,0,1.0,2024-01-23 09:05:00,17446.494475,0.0,2024-01-23 10:05:00,17451.504675,0.0,5.010200000000623,0.00028717516903925896,Long,Closed,262,5.010200000000623,10.020400000001246,7.020400000001246
263,263,0,1.0,2024-01-23 10:30:00,17455.24535,0.0,2024-01-23 10:31:00,17451.2547,0.0,-3.9906499999997322,-0.00022862182226500368,Long,Closed,263,-3.9906499999997322,-7.9812999999994645,-10.981299999999464
264,264,0,1.0,2024-01-23 10:50:00,17451.24495,0.0,2024-01-23 10:55:00,17442.2556,0.0,-8.989349999999831,-0.0005151122470491615,Long,Closed,264,-8.989349999999831,-17.978699999999662,-20.978699999999662
265,265,0,1.0,2024-01-23 11:05:00,17459.7458,0.0,2024-01-23 11:31:00,17451.2547,0.0,-8.491099999999278,-0.0004863243770707863,Long,Closed,265,-8.491099999999278,-16.982199999998556,-19.982199999998556
266,266,0,1.0,2024-01-23 11:32:00,17460.745899999998,0.0,2024-01-23 12:31:00,17467.75305,0.0,7.007150000001275,0.00040130874363169535,Long,Closed,266,7.007150000001275,14.01430000000255,11.01430000000255
267,267,0,1.0,2024-01-23 12:41:00,17485.498375,0.0,2024-01-23 12:52:00,17467.2531,0.0,-18.24527499999749,-0.0010434518141092157,Long,Closed,267,-18.24527499999749,-36.49054999999498,-39.49054999999498
268,268,0,1.0,2024-01-23 13:00:00,17483.748199999998,0.0,2024-01-23 14:00:00,17498.25,0.0,14.501800000001822,0.0008294445695575634,Long,Closed,268,14.501800000001822,29.003600000003644,26.003600000003644
269,269,0,1.0,2024-01-23 14:57:00,17478.497675,0.0,2024-01-23 15:23:00,17447.505075,0.0,-30.992599999997765,-0.001773184433598511,Long,Closed,269,-30.992599999997765,-61.98519999999553,-64.98519999999553
270,270,0,1.0,2024-01-23 15:45:00,17467.7466,0.0,2024-01-23 15:52:00,17451.2547,0.0,-16.49189999999726,-0.0009441343739207471,Long,Closed,270,-16.49189999999726,-32.98379999999452,-35.98379999999452
271,271,0,1.0,2024-01-23 16:06:00,17478.7477,0.0,2024-01-23 16:19:00,17441.505675,0.0,-37.24202499999956,-0.0021307032768714635,Long,Closed,271,-37.24202499999956,-74.48404999999912,-77.48404999999912
272,272,0,1.0,2024-01-23 16:53:00,17454.7453,0.0,2024-01-23 17:25:00,17444.505375,0.0,-10.239924999998038,-0.0005866556528898786,Long,Closed,272,-10.239924999998038,-20.479849999996077,-23.479849999996077
273,273,0,1.0,2024-01-23 17:49:00,17464.496275,0.0,2024-01-23 18:34:00,17466.503175,0.0,2.0069000000003143,0.00011491313396041903,Long,Closed,273,2.0069000000003143,4.013800000000629,1.0138000000006286
274,274,0,1.0,2024-01-23 18:53:00,17488.24865,0.0,2024-01-23 19:17:00,17467.003125,0.0,-21.24552500000209,-0.001214845775880599,Long,Closed,274,-21.24552500000209,-42.49105000000418,-45.49105000000418
275,275,0,1.0,2024-01-23 19:44:00,17485.248349999998,0.0,2024-01-23 20:42:00,17500.499775,0.0,15.2514250000022,0.0008722452603884349,Long,Closed,275,15.2514250000022,30.5028500000044,27.5028500000044
276,276,0,1.0,2024-01-23 20:51:00,17520.7519,0.0,2024-01-24 00:07:00,17571.492675,0.0,50.74077500000203,0.0028960386682949394,Long,Closed,276,50.74077500000203,101.48155000000406,98.48155000000406
277,277,0,1.0,2024-01-24 00:20:00,17579.507775,0.0,2024-01-24 00:32:00,17571.2427,0.0,-8.265074999999342,-0.0004701539488923115,Long,Closed,277,-8.265074999999342,-16.530149999998685,-19.530149999998685
278,278,0,1.0,2024-01-24 00:46:00,17577.007525,0.0,2024-01-24 01:10:00,17571.74265,0.0,-5.264875000000757,-0.0002995319307062057,Long,Closed,278,-5.264875000000757,-10.529750000001513,-13.529750000001513
279,279,0,1.0,2024-01-24 01:37:00,17579.507775,0.0,2024-01-24 02:19:00,17576.492175,0.0,-3.0155999999988126,-0.00017154063916893788,Long,Closed,279,-3.0155999999988126,-6.031199999997625,-9.031199999997625
280,280,0,1.0,2024-01-24 02:36:00,17584.7583,0.0,2024-01-24 02:41:00,17577.74205,0.0,-7.016250000000582,-0.0003989961010724032,Long,Closed,280,-7.016250000000582,-14.032500000001164,-17.032500000001164
281,281,0,1.0,2024-01-24 02:52:00,17583.508175,0.0,2024-01-24 03:51:00,17589.990825,0.0,6.48265000000174,0.00036867785060200255,Long,Closed,281,6.48265000000174,12.96530000000348,9.96530000000348
282,282,0,1.0,2024-01-24 04:29:00,17595.509375,0.0,2024-01-24 05:03:00,17590.990725,0.0,-4.518650000001799,-0.00025680700136035693,Long,Closed,282,-4.518650000001799,-9.037300000003597,-12.037300000003597
283,283,0,1.0,2024-01-24 05:05:00,17596.009425,0.0,2024-01-24 05:20:00,17591.990625,0.0,-4.018800000001647,-0.00022839269421462289,Long,Closed,283,-4.018800000001647,-8.037600000003295,-11.037600000003295
284,284,0,1.0,2024-01-24 05:24:00,17598.25965,0.0,2024-01-24 07:31:00,17620.987725,0.0,22.72807499999908,0.0012914956053622654,Long,Closed,284,22.72807499999908,45.45614999999816,42.45614999999816
285,285,0,1.0,2024-01-24 07:37:00,17632.7631,0.0,2024-01-24 07:58:00,17620.2378,0.0,-12.525300000001153,-0.0007103424420192631,Long,Closed,285,-12.525300000001153,-25.050600000002305,-28.050600000002305
286,286,0,1.0,2024-01-24 08:02:00,17637.513575,0.0,2024-01-24 10:14:00,17652.984525,0.0,15.470949999998993,0.0008771616211214733,Long,Closed,286,15.470949999998993,30.941899999997986,27.941899999997986
287,287,0,1.0,2024-01-24 11:07:00,17651.765,0.0,2024-01-24 11:26:00,17643.2355,0.0,-8.529500000000553,-0.00048320946942136117,Long,Closed,287,-8.529500000000553,-17.059000000001106,-20.059000000001106
288,288,0,1.0,2024-01-24 12:14:00,17655.015325,0.0,2024-01-24 13:45:00,17669.982825,0.0,14.967499999998836,0.0008477760978663345,Long,Closed,288,14.967499999998836,29.93499999999767,26.93499999999767
289,289,0,1.0,2024-01-24 14:21:00,17686.26845,0.0,2024-01-24 14:37:00,17651.484675,0.0,-34.78377499999988,-0.0019667107902571657,Long,Closed,289,-34.78377499999988,-69.56754999999976,-72.56754999999976
290,290,0,1.0,2024-01-24 15:00:00,17671.516975,0.0,2024-01-24 15:02:00,17646.485175,0.0,-25.03179999999702,-0.0014165054440662711,Long,Closed,290,-25.03179999999702,-50.06359999999404,-53.06359999999404
291,291,0,1.0,2024-01-24 15:12:00,17680.017825,0.0,2024-01-24 16:10:00,17710.478775,0.0,30.460950000000594,0.001722902674731924,Long,Closed,291,30.460950000000594,60.92190000000119,57.92190000000119
292,292,0,1.0,2024-01-24 16:50:00,17727.022525,0.0,2024-01-24 18:07:00,17756.2242,0.0,29.20167500000025,0.0016472972242697734,Long,Closed,292,29.20167500000025,58.4033500000005,55.4033500000005
293,293,0,1.0,2024-01-24 19:49:00,17688.018625,0.0,2024-01-24 20:05:00,17669.73285,0.0,-18.285775000000285,-0.001033794422522567,Long,Closed,293,-18.285775000000285,-36.57155000000057,-39.57155000000057
294,294,0,1.0,2024-01-24 20:06:00,17682.518075,0.0,2024-01-24 20:16:00,17636.73615,0.0,-45.78192499999932,-0.0025891066422675958,Long,Closed,294,-45.78192499999932,-91.56384999999864,-94.56384999999864
295,295,0,1.0,2024-01-24 20:44:00,17661.015925,0.0,2024-01-24 20:53:00,17626.2372,0.0,-34.77872500000012,-0.0019692369424099323,Long,Closed,295,-34.77872500000012,-69.55745000000024,-72.55745000000024
296,296,0,1.0,2024-01-24 21:38:00,17619.26175,0.0,2024-01-24 23:26:00,17616.988125,0.0,-2.27362500000163,-0.0001290420127847655,Long,Closed,296,-2.27362500000163,-4.54725000000326,-7.54725000000326
297,297,0,1.0,2024-01-25 00:34:00,17617.011524999998,0.0,2024-01-25 01:23:00,17609.988825,0.0,-7.022699999997712,-0.0003986317423946689,Long,Closed,297,-7.022699999997712,-14.045399999995425,-17.045399999995425
298,298,0,1.0,2024-01-25 02:07:00,17615.7614,0.0,2024-01-25 02:40:00,17599.73985,0.0,-16.02154999999766,-0.0009095008518903792,Long,Closed,298,-16.02154999999766,-32.04309999999532,-35.04309999999532
299,299,0,1.0,2024-01-25 03:07:00,17608.010625,0.0,2024-01-25 03:12:00,17595.2403,0.0,-12.770324999997683,-0.0007252565478275138,Long,Closed,299,-12.770324999997683,-25.540649999995367,-28.540649999995367
300,300,0,1.0,2024-01-25 03:24:00,17606.26045,0.0,2024-01-25 04:52:00,17612.988525,0.0,6.72807499999908,0.0003821410582392628,Long,Closed,300,6.72807499999908,13.45614999999816,10.45614999999816
301,301,0,1.0,2024-01-25 05:19:00,17616.261449999998,0.0,2024-01-25 06:12:00,17616.2382,0.0,-0.023249999998370185,-1.3198033001701498e-06,Long,Closed,301,-0.023249999998370185,-0.04649999999674037,-3.0464999999967404
302,302,0,1.0,2024-01-25 06:21:00,17625.012325,0.0,2024-01-25 06:27:00,17616.2382,0.0,-8.774124999999913,-0.0004978223469128787,Long,Closed,302,-8.774124999999913,-17.548249999999825,-20.548249999999825
303,303,0,1.0,2024-01-25 06:36:00,17628.012625,0.0,2024-01-25 06:54:00,17618.73795,0.0,-9.27467500000057,-0.00052613276364729,Long,Closed,303,-9.27467500000057,-18.54935000000114,-21.54935000000114
304,304,0,1.0,2024-01-25 07:06:00,17627.012525,0.0,2024-01-25 07:56:00,17630.2368,0.0,3.224275000000489,0.00018291670215968655,Long,Closed,304,3.224275000000489,6.448550000000978,3.448550000000978
305,305,0,1.0,2024-01-25 08:35:00,17629.7628,0.0,2024-01-25 09:09:00,17617.988025,0.0,-11.774775000001682,-0.0006678918561514442,Long,Closed,305,-11.774775000001682,-23.549550000003364,-26.549550000003364
306,306,0,1.0,2024-01-25 09:44:00,17629.012725,0.0,2024-01-25 10:07:00,17614.988325,0.0,-14.02440000000206,-0.0007955295182306961,Long,Closed,306,-14.02440000000206,-28.04880000000412,-31.04880000000412
307,307,0,1.0,2024-01-25 11:24:00,17622.7621,0.0,2024-01-25 12:26:00,17635.73625,0.0,12.974150000001828,0.0007362154653385367,Long,Closed,307,12.974150000001828,25.948300000003655,22.948300000003655
308,308,0,1.0,2024-01-25 12:45:00,17661.26595,0.0,2024-01-25 12:58:00,17637.236100000002,0.0,-24.029849999998987,-0.0013605961241979364,Long,Closed,308,-24.029849999998987,-48.059699999997974,-51.059699999997974
309,309,0,1.0,2024-01-25 13:21:00,17651.765,0.0,2024-01-25 14:34:00,17701.72965,0.0,49.96465000000171,0.002830575299410666,Long,Closed,309,49.96465000000171,99.92930000000342,96.92930000000342
310,310,0,1.0,2024-01-25 15:15:00,17708.27065,0.0,2024-01-25 15:55:00,17691.2307,0.0,-17.0399499999985,-0.0009622594061717991,Long,Closed,310,-17.0399499999985,-34.079899999997,-37.079899999997
311,311,0,1.0,2024-01-25 16:17:00,17721.27195,0.0,2024-01-25 17:05:00,17704.979325,0.0,-16.292624999998225,-0.0009193823697287274,Long,Closed,311,-16.292624999998225,-32.58524999999645,-35.58524999999645
312,312,0,1.0,2024-01-25 18:08:00,17678.26765,0.0,2024-01-25 18:18:00,17626.487175,0.0,-51.78047500000321,-0.0029290468967417857,Long,Closed,312,-51.78047500000321,-103.56095000000641,-106.56095000000641
313,313,0,1.0,2024-01-25 19:41:00,17572.25705,0.0,2024-01-25 21:11:00,17596.2402,0.0,23.983150000000023,0.0013648303648050733,Long,Closed,313,23.983150000000023,47.96630000000005,44.96630000000005
314,314,0,1.0,2024-01-25 23:55:00,17550.25485,0.0,2024-01-26 00:00:00,17540.745750000002,0.0,-9.509099999999307,-0.0005418211918443627,Long,Closed,314,-9.509099999999307,-19.018199999998615,-22.018199999998615
315,315,0,1.0,2024-01-26 00:12:00,17544.254249999998,0.0,2024-01-26 00:13:00,17536.2462,0.0,-8.008049999996729,-0.0004564485834441626,Long,Closed,315,-8.008049999996729,-16.016099999993457,-19.016099999993457
316,316,0,1.0,2024-01-26 00:46:00,17544.254249999998,0.0,2024-01-26 01:00:00,17528.996925,0.0,-15.257324999998673,-0.0008696479646604913,Long,Closed,316,-15.257324999998673,-30.514649999997346,-33.514649999997346
317,317,0,1.0,2024-01-26 02:02:00,17523.7522,0.0,2024-01-26 02:52:00,17524.2474,0.0,0.4952000000012049,2.8258788092267416e-05,Long,Closed,317,0.4952000000012049,0.9904000000024098,-2.00959999999759
318,318,0,1.0,2024-01-26 03:53:00,17525.25235,0.0,2024-01-26 04:01:00,17516.74815,0.0,-8.5041999999994,-0.0004852540682530829,Long,Closed,318,-8.5041999999994,-17.0083999999988,-20.0083999999988
319,319,0,1.0,2024-01-26 05:10:00,17502.000025,0.0,2024-01-26 06:01:00,17502.999525,0.0,0.9994999999980791,5.710775903156126e-05,Long,Closed,319,0.9994999999980791,1.9989999999961583,-1.0010000000038417
320,320,0,1.0,2024-01-26 06:45:00,17502.7501,0.0,2024-01-26 07:20:00,17492.000625,0.0,-10.74947500000053,-0.0006141592000448278,Long,Closed,320,-10.74947500000053,-21.49895000000106,-24.49895000000106
321,321,0,1.0,2024-01-26 08:17:00,17486.998525,0.0,2024-01-26 08:59:00,17482.001625,0.0,-4.996899999998277,-0.00028574943795269046,Long,Closed,321,-4.996899999998277,-9.993799999996554,-12.993799999996554
322,322,0,1.0,2024-01-26 09:23:00,17492.999125,0.0,2024-01-26 10:55:00,17528.247,0.0,35.24787500000093,0.002014970374612703,Long,Closed,322,35.24787500000093,70.49575000000186,67.49575000000186
323,323,0,1.0,2024-01-26 11:29:00,17540.25385,0.0,2024-01-26 12:57:00,17563.2435,0.0,22.98964999999953,0.0013106794346650534,Long,Closed,323,22.98964999999953,45.97929999999906,42.97929999999906
324,324,0,1.0,2024-01-26 13:12:00,17583.008125,0.0,2024-01-26 13:24:00,17573.74245,0.0,-9.265674999998737,-0.0005269675663076416,Long,Closed,324,-9.265674999998737,-18.531349999997474,-21.531349999997474
325,325,0,1.0,2024-01-26 13:47:00,17600.509875,0.0,2024-01-26 14:09:00,17568.74295,0.0,-31.7669249999999,-0.0018048866325811428,Long,Closed,325,-31.7669249999999,-63.5338499999998,-66.5338499999998
326,326,0,1.0,2024-01-26 15:24:00,17554.25525,0.0,2024-01-26 16:21:00,17604.73935,0.0,50.48410000000149,0.0028758895937782093,Long,Closed,326,50.48410000000149,100.96820000000298,97.96820000000298
327,327,0,1.0,2024-01-26 16:25:00,17610.7609,0.0,2024-01-26 16:39:00,17586.2412,0.0,-24.51970000000074,-0.0013923134916902277,Long,Closed,327,-24.51970000000074,-49.03940000000148,-52.03940000000148
328,328,0,1.0,2024-01-26 16:58:00,17610.26085,0.0,2024-01-26 17:31:00,17585.991225,0.0,-24.269624999997177,-0.001378152499086757,Long,Closed,328,-24.269624999997177,-48.539249999994354,-51.539249999994354
329,329,0,1.0,2024-01-26 18:28:00,17545.504375,0.0,2024-01-26 18:45:00,17518.248,0.0,-27.256375000000844,-0.0015534677383704932,Long,Closed,329,-27.256375000000844,-54.51275000000169,-57.51275000000169
330,330,0,1.0,2024-01-26 19:07:00,17545.004324999998,0.0,2024-01-26 19:35:00,17518.997925,0.0,-26.006399999998393,-0.0014822680871581031,Long,Closed,330,-26.006399999998393,-52.01279999999679,-55.01279999999679
331,331,0,1.0,2024-01-26 19:38:00,17541.503975,0.0,2024-01-26 20:26:00,17550.994725,0.0,9.490750000000844,0.0005410453980187206,Long,Closed,331,9.490750000000844,18.981500000001688,15.981500000001688
332,332,0,1.0,2024-01-28 23:47:00,17485.998425,0.0,2024-01-28 23:57:00,17477.75205,0.0,-8.246375000002445,-0.00047159875001546813,Long,Closed,332,-8.246375000002445,-16.49275000000489,-19.49275000000489
333,333,0,1.0,2024-01-29 00:07:00,17486.7485,0.0,2024-01-29 00:33:00,17480.75175,0.0,-5.996750000002066,-0.00034293110580289215,Long,Closed,333,-5.996750000002066,-11.993500000004133,-14.993500000004133
334,334,0,1.0,2024-01-29 00:40:00,17493.24915,0.0,2024-01-29 02:17:00,17530.2468,0.0,36.99765000000116,0.0021149673044016043,Long,Closed,334,36.99765000000116,73.99530000000232,70.99530000000232
335,335,0,1.0,2024-01-29 03:00:00,17536.25345,0.0,2024-01-29 03:27:00,17525.74725,0.0,-10.506199999999808,-0.000599113147512122,Long,Closed,335,-10.506199999999808,-21.012399999999616,-24.012399999999616
336,336,0,1.0,2024-01-29 03:57:00,17538.25365,0.0,2024-01-29 04:22:00,17530.496775,0.0,-7.756874999999127,-0.000442283203037101,Long,Closed,336,-7.756874999999127,-15.513749999998254,-18.513749999998254
337,337,0,1.0,2024-01-29 04:53:00,17535.25335,0.0,2024-01-29 04:56:00,17530.2468,0.0,-5.006549999998242,-0.0002855134111876543,Long,Closed,337,-5.006549999998242,-10.013099999996484,-13.013099999996484
338,338,0,1.0,2024-01-29 05:42:00,17534.503275,0.0,2024-01-29 07:29:00,17544.495375,0.0,9.992099999999482,0.0005698536105237622,Long,Closed,338,9.992099999999482,19.984199999998964,16.984199999998964
339,339,0,1.0,2024-01-29 07:44:00,17553.7552,0.0,2024-01-29 08:10:00,17541.495675000002,0.0,-12.259524999997666,-0.0006983989955606574,Long,Closed,339,-12.259524999997666,-24.51904999999533,-27.51904999999533
340,340,0,1.0,2024-01-29 08:21:00,17559.25575,0.0,2024-01-29 09:18:00,17563.993425,0.0,4.7376750000003085,0.0002698106951372531,Long,Closed,340,4.7376750000003085,9.475350000000617,6.475350000000617
341,341,0,1.0,2024-01-29 10:08:00,17561.25595,0.0,2024-01-29 11:05:00,17557.494075,0.0,-3.7618750000001455,-0.0002142144622634548,Long,Closed,341,-3.7618750000001455,-7.523750000000291,-10.523750000000291
342,342,0,1.0,2024-01-29 11:27:00,17570.7569,0.0,2024-01-29 12:26:00,17567.993025,0.0,-2.763875000000553,-0.00015729971200048603,Long,Closed,342,-2.763875000000553,-5.527750000001106,-8.527750000001106
343,343,0,1.0,2024-01-29 12:29:00,17573.7572,0.0,2024-01-29 12:31:00,17566.74315,0.0,-7.014050000001589,-0.0003991206843350259,Long,Closed,343,-7.014050000001589,-14.028100000003178,-17.028100000003178
344,344,0,1.0,2024-01-29 13:14:00,17562.25605,0.0,2024-01-29 13:22:00,17546.2452,0.0,-16.010849999998754,-0.0009116624854127869,Long,Closed,344,-16.010849999998754,-32.02169999999751,-35.02169999999751
345,345,0,1.0,2024-01-29 14:10:00,17552.7551,0.0,2024-01-29 14:19:00,17540.495775,0.0,-12.25932499999908,-0.0006984273938852529,Long,Closed,345,-12.25932499999908,-24.51864999999816,-27.51864999999816
346,346,0,1.0,2024-01-29 14:26:00,17552.005025,0.0,2024-01-29 14:34:00,17544.2454,0.0,-7.759624999998778,-0.00044209336705102603,Long,Closed,346,-7.759624999998778,-15.519249999997555,-18.519249999997555
347,347,0,1.0,2024-01-29 14:35:00,17555.005325,0.0,2024-01-29 15:04:00,17534.74635,0.0,-20.258974999997008,-0.0011540284166787634,Long,Closed,347,-20.258974999997008,-40.517949999994016,-43.517949999994016
348,348,0,1.0,2024-01-29 15:18:00,17565.7564,0.0,2024-01-29 15:24:00,17536.2462,0.0,-29.510199999996985,-0.0016799845863738033,Long,Closed,348,-29.510199999996985,-59.02039999999397,-62.02039999999397
